2015-01-01 00:03:02,2
2015-01-01 00:03:04,2
2015-01-01 00:03:05,2
2015-01-01 00:03:06,1
2015-01-01 00:03:11,1
2015-01-01 00:03:12,3
2015-01-01 00:03:13,1
2015-01-01 00:03:16,1
2015-01-01 00:03:17,2
2015-01-01 00:03:18,1
2015-01-01 00:03:21,1
2015-01-01 00:03:23,2
2015-01-01 00:03:25,2
2015-01-01 00:03:26,1
2015-01-01 00:03:28,1
2015-01-01 00:03:30,2
2015-01-01 00:03:33,2
2015-01-01 00:03:37,1
2015-01-01 00:03:38,1
2015-01-01 00:03:40,1
2015-01-01 00:03:41,1
2015-01-01 00:03:42,1
2015-01-01 00:03:43,2
2015-01-01 00:03:44,1
2015-01-01 00:03:46,1
2015-01-01 00:03:49,1
2015-01-01 00:03:50,1
2015-01-01 00:03:51,2
2015-01-01 00:03:52,1
2015-01-01 00:03:53,1
2015-01-01 00:03:54,2
2015-01-01 00:03:55,1
2015-01-01 00:03:58,1
2015-01-01 00:04:00,1
2015-01-01 00:04:01,1
2015-01-01 00:04:04,1
2015-01-01 00:04:06,1
2015-01-01 00:04:07,1
2015-01-01 00:04:08,1
2015-01-01 00:04:10,1
2015-01-01 00:04:11,1
2015-01-01 00:04:13,1
2015-01-01 00:04:15,2
2015-01-01 00:04:18,1
2015-01-01 00:04:19,2
2015-01-01 00:04:21,2
2015-01-01 00:04:22,1
2015-01-01 00:04:23,1
2015-01-01 00:04:24,1
2015-01-01 00:04:27,3
2015-01-01 00:04:29,1
2015-01-01 00:04:31,1
2015-01-01 00:04:32,1
2015-01-01 00:04:35,1
2015-01-01 00:04:36,1
2015-01-01 00:04:37,2
2015-01-01 00:04:38,2
2015-01-01 00:04:39,1
2015-01-01 00:04:41,3
2015-01-01 00:04:42,1
2015-01-01 00:04:43,1
2015-01-01 00:04:44,2
2015-01-01 00:04:45,1
2015-01-01 00:04:49,3
2015-01-01 00:04:52,3
2015-01-01 00:04:56,2
2015-01-01 00:04:57,1
2015-01-01 00:04:58,1
2015-01-01 00:04:59,1
2015-01-01 00:05:00,1
2015-01-01 00:05:01,1
2015-01-01 00:05:06,2
2015-01-01 00:05:07,1
2015-01-01 00:05:09,1
2015-01-01 00:05:13,3
2015-01-01 00:05:16,1
2015-01-01 00:05:18,2
2015-01-01 00:05:19,1
2015-01-01 00:05:20,3
2015-01-01 00:05:21,3
2015-01-01 00:05:22,1
2015-01-01 00:05:23,1
2015-01-01 00:05:24,2
2015-01-01 00:05:25,2
2015-01-01 00:05:26,2
2015-01-01 00:05:28,3
2015-01-01 00:05:29,1
2015-01-01 00:05:33,3
2015-01-01 00:05:34,2
2015-01-01 00:05:35,1
2015-01-01 00:05:38,1
2015-01-01 00:05:39,1
2015-01-01 00:05:40,1
2015-01-01 00:05:42,1
2015-01-01 00:05:43,1
2015-01-01 00:05:44,1
2015-01-01 00:05:46,1
2015-01-01 00:05:47,2
2015-01-01 00:05:48,1
2015-01-01 00:05:49,1
2015-01-01 00:05:50,2
2015-01-01 00:05:51,1
2015-01-01 00:05:55,1
2015-01-01 00:05:57,2
2015-01-01 00:05:58,3
2015-01-01 00:06:00,1
2015-01-01 00:06:01,1
2015-01-01 00:06:03,1
2015-01-01 00:06:04,4
2015-01-01 00:06:05,1
2015-01-01 00:06:06,1
2015-01-01 00:06:07,2
2015-01-01 00:06:08,2
2015-01-01 00:06:10,2
2015-01-01 00:06:12,1
2015-01-01 00:06:13,5
2015-01-01 00:06:14,4
2015-01-01 00:06:15,3
2015-01-01 00:06:16,2
2015-01-01 00:06:17,1
2015-01-01 00:06:18,1
2015-01-01 00:06:19,1
2015-01-01 00:06:20,1
2015-01-01 00:06:21,2
2015-01-01 00:06:24,1
2015-01-01 00:06:25,1
2015-01-01 00:06:28,1
2015-01-01 00:06:30,2
2015-01-01 00:06:31,4
2015-01-01 00:06:32,1
2015-01-01 00:06:34,1
2015-01-01 00:06:35,3
2015-01-01 00:06:37,1
2015-01-01 00:06:38,1
2015-01-01 00:06:39,1
2015-01-01 00:06:40,1
2015-01-01 00:06:41,2
2015-01-01 00:06:42,2
2015-01-01 00:06:43,4
2015-01-01 00:06:45,2
2015-01-01 00:06:46,3
2015-01-01 00:06:48,2
2015-01-01 00:06:49,1
2015-01-01 00:06:50,1
2015-01-01 00:06:51,3
2015-01-01 00:06:52,2
2015-01-01 00:06:54,3
2015-01-01 00:06:56,2
2015-01-01 00:06:57,1
2015-01-01 00:06:59,1
2015-01-01 00:07:00,3
2015-01-01 00:07:01,2
2015-01-01 00:07:02,3
2015-01-01 00:07:04,2
2015-01-01 00:07:05,2
2015-01-01 00:07:06,1
2015-01-01 00:07:07,1
2015-01-01 00:07:08,2
2015-01-01 00:07:12,1
2015-01-01 00:07:13,1
2015-01-01 00:07:14,1
2015-01-01 00:07:15,3
2015-01-01 00:07:16,1
2015-01-01 00:07:17,1
2015-01-01 00:07:18,1
2015-01-01 00:07:20,3
2015-01-01 00:07:21,1
2015-01-01 00:07:22,2
2015-01-01 00:07:23,5
2015-01-01 00:07:26,2
2015-01-01 00:07:27,1
2015-01-01 00:07:28,3
2015-01-01 00:07:32,1
2015-01-01 00:07:34,3
2015-01-01 00:07:35,1
2015-01-01 00:07:36,2
2015-01-01 00:07:37,1
2015-01-01 00:07:38,1
2015-01-01 00:07:39,1
2015-01-01 00:07:41,1
2015-01-01 00:07:43,2
2015-01-01 00:07:44,4
2015-01-01 00:07:45,2
2015-01-01 00:07:47,3
2015-01-01 00:07:48,2
2015-01-01 00:07:49,1
2015-01-01 00:07:51,1
2015-01-01 00:07:52,3
2015-01-01 00:07:54,2
2015-01-01 00:07:55,1
2015-01-01 00:07:58,2
2015-01-01 00:07:59,3
2015-01-01 00:08:00,1
2015-01-01 00:08:03,2
2015-01-01 00:08:04,3
2015-01-01 00:08:06,2
2015-01-01 00:08:07,2
2015-01-01 00:08:08,2
2015-01-01 00:08:10,1
2015-01-01 00:08:11,2
2015-01-01 00:08:14,1
2015-01-01 00:08:15,2
2015-01-01 00:08:16,2
2015-01-01 00:08:17,1
2015-01-01 00:08:18,3
2015-01-01 00:08:19,1
2015-01-01 00:08:20,1
2015-01-01 00:08:21,2
2015-01-01 00:08:22,2
2015-01-01 00:08:23,2
2015-01-01 00:08:24,2
2015-01-01 00:08:25,2
2015-01-01 00:08:26,1
2015-01-01 00:08:27,1
2015-01-01 00:08:28,2
2015-01-01 00:08:29,2
2015-01-01 00:08:30,1
2015-01-01 00:08:31,2
2015-01-01 00:08:33,4
2015-01-01 00:08:34,1
2015-01-01 00:08:36,3
2015-01-01 00:08:38,4
2015-01-01 00:08:39,3
2015-01-01 00:08:43,6
2015-01-01 00:08:45,2
2015-01-01 00:08:46,1
2015-01-01 00:08:47,1
2015-01-01 00:08:50,2
2015-01-01 00:08:51,1
2015-01-01 00:08:53,2
2015-01-01 00:08:54,2
2015-01-01 00:08:55,1
2015-01-01 00:08:56,1
2015-01-01 00:08:57,2
2015-01-01 00:08:58,2
2015-01-01 00:08:59,1
2015-01-01 00:09:00,1
2015-01-01 00:09:01,3
2015-01-01 00:09:02,1
2015-01-01 00:09:03,1
2015-01-01 00:09:05,1
2015-01-01 00:09:06,3
2015-01-01 00:09:07,3
2015-01-01 00:09:08,4
2015-01-01 00:09:09,2
2015-01-01 00:09:11,1
2015-01-01 00:09:12,1
2015-01-01 00:09:13,1
2015-01-01 00:09:14,4
2015-01-01 00:09:16,3
2015-01-01 00:09:17,2
2015-01-01 00:09:18,1
2015-01-01 00:09:19,1
2015-01-01 00:09:21,2
2015-01-01 00:09:22,1
2015-01-01 00:09:23,2
2015-01-01 00:09:24,2
2015-01-01 00:09:25,2
2015-01-01 00:09:26,2
2015-01-01 00:09:27,2
2015-01-01 00:09:28,1
2015-01-01 00:09:30,2
2015-01-01 00:09:31,2
2015-01-01 00:09:32,2
2015-01-01 00:09:33,3
2015-01-01 00:09:34,2
2015-01-01 00:09:35,4
2015-01-01 00:09:37,1
2015-01-01 00:09:38,2
2015-01-01 00:09:41,1
2015-01-01 00:09:42,4
2015-01-01 00:09:43,1
2015-01-01 00:09:44,2
2015-01-01 00:09:45,1
2015-01-01 00:09:46,1
2015-01-01 00:09:48,1
2015-01-01 00:09:49,1
2015-01-01 00:09:50,1
2015-01-01 00:09:51,2
2015-01-01 00:09:52,2
2015-01-01 00:09:53,3
2015-01-01 00:09:54,4
2015-01-01 00:09:55,2
2015-01-01 00:09:58,1
2015-01-01 00:09:59,1
2015-01-01 00:10:00,1
2015-01-01 00:10:01,2
2015-01-01 00:10:03,3
2015-01-01 00:10:04,1
2015-01-01 00:10:05,3
2015-01-01 00:10:06,1
2015-01-01 00:10:07,1
2015-01-01 00:10:08,1
2015-01-01 00:10:09,4
2015-01-01 00:10:10,2
2015-01-01 00:10:11,1
2015-01-01 00:10:12,6
2015-01-01 00:10:13,3
2015-01-01 00:10:14,2
2015-01-01 00:10:15,5
2015-01-01 00:10:18,3
2015-01-01 00:10:20,2
2015-01-01 00:10:22,4
2015-01-01 00:10:23,2
2015-01-01 00:10:25,1
2015-01-01 00:10:26,2
2015-01-01 00:10:27,1
2015-01-01 00:10:28,3
2015-01-01 00:10:29,1
2015-01-01 00:10:32,5
2015-01-01 00:10:33,1
2015-01-01 00:10:34,2
2015-01-01 00:10:35,1
2015-01-01 00:10:36,2
2015-01-01 00:10:37,1
2015-01-01 00:10:38,2
2015-01-01 00:10:39,2
2015-01-01 00:10:40,5
2015-01-01 00:10:41,3
2015-01-01 00:10:42,1
2015-01-01 00:10:43,1
2015-01-01 00:10:44,1
2015-01-01 00:10:45,1
2015-01-01 00:10:46,1
2015-01-01 00:10:47,3
2015-01-01 00:10:48,4
2015-01-01 00:10:49,3
2015-01-01 00:10:50,1
2015-01-01 00:10:51,2
2015-01-01 00:10:52,1
2015-01-01 00:10:53,2
2015-01-01 00:10:54,1
2015-01-01 00:10:55,4
2015-01-01 00:10:56,5
2015-01-01 00:10:57,2
2015-01-01 00:10:58,1
2015-01-01 00:10:59,1
2015-01-01 00:11:00,2
2015-01-01 00:11:01,2
2015-01-01 00:11:02,2
2015-01-01 00:11:03,1
2015-01-01 00:11:04,4
2015-01-01 00:11:05,2
2015-01-01 00:11:06,2
2015-01-01 00:11:07,1
2015-01-01 00:11:08,1
2015-01-01 00:11:09,4
2015-01-01 00:11:11,4
2015-01-01 00:11:12,1
2015-01-01 00:11:14,1
2015-01-01 00:11:15,2
2015-01-01 00:11:16,3
2015-01-01 00:11:17,1
2015-01-01 00:11:20,2
2015-01-01 00:11:21,1
2015-01-01 00:11:23,3
2015-01-01 00:11:24,3
2015-01-01 00:11:26,1
2015-01-01 00:11:27,3
2015-01-01 00:11:28,2
2015-01-01 00:11:29,6
2015-01-01 00:11:30,3
2015-01-01 00:11:31,2
2015-01-01 00:11:32,1
2015-01-01 00:11:33,2
2015-01-01 00:11:34,1
2015-01-01 00:11:35,2
2015-01-01 00:11:37,1
2015-01-01 00:11:38,2
2015-01-01 00:11:39,3
2015-01-01 00:11:40,4
2015-01-01 00:11:41,1
2015-01-01 00:11:44,4
2015-01-01 00:11:45,1
2015-01-01 00:11:47,6
2015-01-01 00:11:48,3
2015-01-01 00:11:50,2
2015-01-01 00:11:51,3
2015-01-01 00:11:52,1
2015-01-01 00:11:53,2
2015-01-01 00:11:54,1
2015-01-01 00:11:55,2
2015-01-01 00:11:56,3
2015-01-01 00:11:57,2
2015-01-01 00:11:58,4
2015-01-01 00:11:59,1
2015-01-01 00:12:00,1
2015-01-01 00:12:01,1
2015-01-01 00:12:02,1
2015-01-01 00:12:04,2
2015-01-01 00:12:05,1
2015-01-01 00:12:06,2
2015-01-01 00:12:07,1
2015-01-01 00:12:09,1
2015-01-01 00:12:10,1
2015-01-01 00:12:12,1
2015-01-01 00:12:13,2
2015-01-01 00:12:14,1
2015-01-01 00:12:15,1
2015-01-01 00:12:17,2
2015-01-01 00:12:19,1
2015-01-01 00:12:20,2
2015-01-01 00:12:21,1
2015-01-01 00:12:22,1
2015-01-01 00:12:23,3
2015-01-01 00:12:24,2
2015-01-01 00:12:25,5
2015-01-01 00:12:26,1
2015-01-01 00:12:27,3
2015-01-01 00:12:28,3
2015-01-01 00:12:30,1
2015-01-01 00:12:31,4
2015-01-01 00:12:32,2
2015-01-01 00:12:33,1
2015-01-01 00:12:34,1
2015-01-01 00:12:35,1
2015-01-01 00:12:37,1
2015-01-01 00:12:38,3
2015-01-01 00:12:39,2
2015-01-01 00:12:40,2
2015-01-01 00:12:42,1
2015-01-01 00:12:43,1
2015-01-01 00:12:44,1
2015-01-01 00:12:46,7
2015-01-01 00:12:47,1
2015-01-01 00:12:49,3
2015-01-01 00:12:50,3
2015-01-01 00:12:51,1
2015-01-01 00:12:52,3
2015-01-01 00:12:54,4
2015-01-01 00:12:55,3
2015-01-01 00:12:56,2
2015-01-01 00:12:57,1
2015-01-01 00:12:59,3
2015-01-01 00:13:00,2
2015-01-01 00:13:01,1
2015-01-01 00:13:02,1
2015-01-01 00:13:03,2
2015-01-01 00:13:04,4
2015-01-01 00:13:05,5
2015-01-01 00:13:06,1
2015-01-01 00:13:07,1
2015-01-01 00:13:08,3
2015-01-01 00:13:09,4
2015-01-01 00:13:10,2
2015-01-01 00:13:11,1
2015-01-01 00:13:12,1
2015-01-01 00:13:13,1
2015-01-01 00:13:14,2
2015-01-01 00:13:15,1
2015-01-01 00:13:16,2
2015-01-01 00:13:17,5
2015-01-01 00:13:19,2
2015-01-01 00:13:20,1
2015-01-01 00:13:21,1
2015-01-01 00:13:22,2
2015-01-01 00:13:23,1
2015-01-01 00:13:24,1
2015-01-01 00:13:26,2
2015-01-01 00:13:27,1
2015-01-01 00:13:28,1
2015-01-01 00:13:29,4
2015-01-01 00:13:30,1
2015-01-01 00:13:31,2
2015-01-01 00:13:32,2
2015-01-01 00:13:33,1
2015-01-01 00:13:34,1
2015-01-01 00:13:35,1
2015-01-01 00:13:36,4
2015-01-01 00:13:37,2
2015-01-01 00:13:38,1
2015-01-01 00:13:39,1
2015-01-01 00:13:40,4
2015-01-01 00:13:41,2
2015-01-01 00:13:42,2
2015-01-01 00:13:43,2
2015-01-01 00:13:44,1
2015-01-01 00:13:45,1
2015-01-01 00:13:46,2
2015-01-01 00:13:47,3
2015-01-01 00:13:48,1
2015-01-01 00:13:50,2
2015-01-01 00:13:51,2
2015-01-01 00:13:52,3
2015-01-01 00:13:54,1
2015-01-01 00:13:55,2
2015-01-01 00:13:57,1
2015-01-01 00:13:58,3
2015-01-01 00:13:59,1
2015-01-01 00:14:00,2
2015-01-01 00:14:01,4
2015-01-01 00:14:02,2
2015-01-01 00:14:03,2
2015-01-01 00:14:04,1
2015-01-01 00:14:06,1
2015-01-01 00:14:07,4
2015-01-01 00:14:09,1
2015-01-01 00:14:10,4
2015-01-01 00:14:11,3
2015-01-01 00:14:12,1
2015-01-01 00:14:13,1
2015-01-01 00:14:14,4
2015-01-01 00:14:15,1
2015-01-01 00:14:16,2
2015-01-01 00:14:17,1
2015-01-01 00:14:18,2
2015-01-01 00:14:19,2
2015-01-01 00:14:20,1
2015-01-01 00:14:21,2
2015-01-01 00:14:22,1
2015-01-01 00:14:24,4
2015-01-01 00:14:25,3
2015-01-01 00:14:26,3
2015-01-01 00:14:27,1
2015-01-01 00:14:28,1
2015-01-01 00:14:30,1
2015-01-01 00:14:31,2
2015-01-01 00:14:32,2
2015-01-01 00:14:33,3
2015-01-01 00:14:34,2
2015-01-01 00:14:35,2
2015-01-01 00:14:36,1
2015-01-01 00:14:37,3
2015-01-01 00:14:38,2
2015-01-01 00:14:39,1
2015-01-01 00:14:40,1
2015-01-01 00:14:41,3
2015-01-01 00:14:42,3
2015-01-01 00:14:43,3
2015-01-01 00:14:44,4
2015-01-01 00:14:45,1
2015-01-01 00:14:46,3
2015-01-01 00:14:47,1
2015-01-01 00:14:48,1
2015-01-01 00:14:49,6
2015-01-01 00:14:50,2
2015-01-01 00:14:51,1
2015-01-01 00:14:52,5
2015-01-01 00:14:53,4
2015-01-01 00:14:55,1
2015-01-01 00:14:56,4
2015-01-01 00:14:57,2
2015-01-01 00:14:58,3
2015-01-01 00:14:59,3
2015-01-01 00:15:00,2
2015-01-01 00:15:01,3
2015-01-01 00:15:02,2
2015-01-01 00:15:03,2
2015-01-01 00:15:04,1
2015-01-01 00:15:05,1
2015-01-01 00:15:06,1
2015-01-01 00:15:07,5
2015-01-01 00:15:08,5
2015-01-01 00:15:09,4
2015-01-01 00:15:10,4
2015-01-01 00:15:11,1
2015-01-01 00:15:12,1
2015-01-01 00:15:14,1
2015-01-01 00:15:15,4
2015-01-01 00:15:16,2
2015-01-01 00:15:17,1
2015-01-01 00:15:18,5
2015-01-01 00:15:19,2
2015-01-01 00:15:20,1
2015-01-01 00:15:22,3
2015-01-01 00:15:24,2
2015-01-01 00:15:25,2
2015-01-01 00:15:26,2
2015-01-01 00:15:27,2
2015-01-01 00:15:28,1
2015-01-01 00:15:30,1
2015-01-01 00:15:31,3
2015-01-01 00:15:32,1
2015-01-01 00:15:33,4
2015-01-01 00:15:34,3
2015-01-01 00:15:35,1
2015-01-01 00:15:36,5
2015-01-01 00:15:37,2
2015-01-01 00:15:39,3
2015-01-01 00:15:40,2
2015-01-01 00:15:41,3
2015-01-01 00:15:42,3
2015-01-01 00:15:43,1
2015-01-01 00:15:44,1
2015-01-01 00:15:45,3
2015-01-01 00:15:46,1
2015-01-01 00:15:47,2
2015-01-01 00:15:48,1
2015-01-01 00:15:49,1
2015-01-01 00:15:50,2
2015-01-01 00:15:52,3
2015-01-01 00:15:53,1
2015-01-01 00:15:54,2
2015-01-01 00:15:55,3
2015-01-01 00:15:56,3
2015-01-01 00:15:57,3
2015-01-01 00:15:58,2
2015-01-01 00:15:59,2
2015-01-01 00:16:00,1
2015-01-01 00:16:02,1
2015-01-01 00:16:04,3
2015-01-01 00:16:05,5
2015-01-01 00:16:06,4
2015-01-01 00:16:07,4
2015-01-01 00:16:08,3
2015-01-01 00:16:09,3
2015-01-01 00:16:10,2
2015-01-01 00:16:11,5
2015-01-01 00:16:12,3
2015-01-01 00:16:13,2
2015-01-01 00:16:14,3
2015-01-01 00:16:15,2
2015-01-01 00:16:16,2
2015-01-01 00:16:17,1
2015-01-01 00:16:18,2
2015-01-01 00:16:19,1
2015-01-01 00:16:20,3
2015-01-01 00:16:21,2
2015-01-01 00:16:22,4
2015-01-01 00:16:23,2
2015-01-01 00:16:24,2
2015-01-01 00:16:25,2
2015-01-01 00:16:26,1
2015-01-01 00:16:28,2
2015-01-01 00:16:29,2
2015-01-01 00:16:31,4
2015-01-01 00:16:32,1
2015-01-01 00:16:33,1
2015-01-01 00:16:34,4
2015-01-01 00:16:35,2
2015-01-01 00:16:36,4
2015-01-01 00:16:37,1
2015-01-01 00:16:38,2
2015-01-01 00:16:40,4
2015-01-01 00:16:42,2
2015-01-01 00:16:43,2
2015-01-01 00:16:44,2
2015-01-01 00:16:45,3
2015-01-01 00:16:48,3
2015-01-01 00:16:49,2
2015-01-01 00:16:50,1
2015-01-01 00:16:51,2
2015-01-01 00:16:52,2
2015-01-01 00:16:53,2
2015-01-01 00:16:55,2
2015-01-01 00:16:56,4
2015-01-01 00:16:59,1
2015-01-01 00:17:00,2
2015-01-01 00:17:01,1
2015-01-01 00:17:02,2
2015-01-01 00:17:03,1
2015-01-01 00:17:04,3
2015-01-01 00:17:05,3
2015-01-01 00:17:06,1
2015-01-01 00:17:07,1
2015-01-01 00:17:08,2
2015-01-01 00:17:09,2
2015-01-01 00:17:10,3
2015-01-01 00:17:11,2
2015-01-01 00:17:14,3
2015-01-01 00:17:15,2
2015-01-01 00:17:16,2
2015-01-01 00:17:17,2
2015-01-01 00:17:19,1
2015-01-01 00:17:20,4
2015-01-01 00:17:21,2
2015-01-01 00:17:23,4
2015-01-01 00:17:24,4
2015-01-01 00:17:25,1
2015-01-01 00:17:26,2
2015-01-01 00:17:27,2
2015-01-01 00:17:28,1
2015-01-01 00:17:29,1
2015-01-01 00:17:30,3
2015-01-01 00:17:31,2
2015-01-01 00:17:32,4
2015-01-01 00:17:33,1
2015-01-01 00:17:34,2
2015-01-01 00:17:36,2
2015-01-01 00:17:37,1
2015-01-01 00:17:38,2
2015-01-01 00:17:39,4
2015-01-01 00:17:40,1
2015-01-01 00:17:41,5
2015-01-01 00:17:42,3
2015-01-01 00:17:44,1
2015-01-01 00:17:45,1
2015-01-01 00:17:46,1
2015-01-01 00:17:47,3
2015-01-01 00:17:48,2
2015-01-01 00:17:49,1
2015-01-01 00:17:50,1
2015-01-01 00:17:51,1
2015-01-01 00:17:52,1
2015-01-01 00:17:53,1
2015-01-01 00:17:54,7
2015-01-01 00:17:55,2
2015-01-01 00:17:56,3
2015-01-01 00:17:58,3
2015-01-01 00:17:59,2
2015-01-01 00:18:00,1
2015-01-01 00:18:01,2
2015-01-01 00:18:02,2
2015-01-01 00:18:05,2
2015-01-01 00:18:06,4
2015-01-01 00:18:07,1
2015-01-01 00:18:08,2
2015-01-01 00:18:09,1
2015-01-01 00:18:11,1
2015-01-01 00:18:12,2
2015-01-01 00:18:14,3
2015-01-01 00:18:15,4
2015-01-01 00:18:16,2
2015-01-01 00:18:19,3
2015-01-01 00:18:20,3
2015-01-01 00:18:21,3
2015-01-01 00:18:22,4
2015-01-01 00:18:23,2
2015-01-01 00:18:24,1
2015-01-01 00:18:25,1
2015-01-01 00:18:26,1
2015-01-01 00:18:27,1
2015-01-01 00:18:28,2
2015-01-01 00:18:30,1
2015-01-01 00:18:31,3
2015-01-01 00:18:32,6
2015-01-01 00:18:33,3
2015-01-01 00:18:34,2
2015-01-01 00:18:35,5
2015-01-01 00:18:36,2
2015-01-01 00:18:37,2
2015-01-01 00:18:38,3
2015-01-01 00:18:39,1
2015-01-01 00:18:40,1
2015-01-01 00:18:41,2
2015-01-01 00:18:42,2
2015-01-01 00:18:44,1
2015-01-01 00:18:45,1
2015-01-01 00:18:46,1
2015-01-01 00:18:47,5
2015-01-01 00:18:48,2
2015-01-01 00:18:49,3
2015-01-01 00:18:50,4
2015-01-01 00:18:51,2
2015-01-01 00:18:52,2
2015-01-01 00:18:53,2
2015-01-01 00:18:54,4
2015-01-01 00:18:55,1
2015-01-01 00:18:57,1
2015-01-01 00:18:58,1
2015-01-01 00:18:59,1
2015-01-01 00:19:00,1
2015-01-01 00:19:01,2
2015-01-01 00:19:02,4
2015-01-01 00:19:03,2
2015-01-01 00:19:05,1
2015-01-01 00:19:06,2
2015-01-01 00:19:07,2
2015-01-01 00:19:08,5
2015-01-01 00:19:09,5
2015-01-01 00:19:10,2
2015-01-01 00:19:11,3
2015-01-01 00:19:13,1
2015-01-01 00:19:14,1
2015-01-01 00:19:15,1
2015-01-01 00:19:16,1
2015-01-01 00:19:17,4
2015-01-01 00:19:19,2
2015-01-01 00:19:20,5
2015-01-01 00:19:21,1
2015-01-01 00:19:22,2
2015-01-01 00:19:24,1
2015-01-01 00:19:26,1
2015-01-01 00:19:27,3
2015-01-01 00:19:28,3
2015-01-01 00:19:29,4
2015-01-01 00:19:30,2
2015-01-01 00:19:31,1
2015-01-01 00:19:34,3
2015-01-01 00:19:35,2
2015-01-01 00:19:36,4
2015-01-01 00:19:37,2
2015-01-01 00:19:39,2
2015-01-01 00:19:41,3
2015-01-01 00:19:42,2
2015-01-01 00:19:43,2
2015-01-01 00:19:45,1
2015-01-01 00:19:47,1
2015-01-01 00:19:48,4
2015-01-01 00:19:50,2
2015-01-01 00:19:51,4
2015-01-01 00:19:52,1
2015-01-01 00:19:53,1
2015-01-01 00:19:55,5
2015-01-01 00:19:57,2
2015-01-01 00:19:58,3
2015-01-01 00:19:59,2
2015-01-01 00:20:00,1
2015-01-01 00:20:01,4
2015-01-01 00:20:03,4
2015-01-01 00:20:04,1
2015-01-01 00:20:05,3
2015-01-01 00:20:06,2
2015-01-01 00:20:07,1
2015-01-01 00:20:08,3
2015-01-01 00:20:09,1
2015-01-01 00:20:10,2
2015-01-01 00:20:11,1
2015-01-01 00:20:12,5
2015-01-01 00:20:14,2
2015-01-01 00:20:15,1
2015-01-01 00:20:16,1
2015-01-01 00:20:17,5
2015-01-01 00:20:18,1
2015-01-01 00:20:19,2
2015-01-01 00:20:20,3
2015-01-01 00:20:21,3
2015-01-01 00:20:22,2
2015-01-01 00:20:23,1
2015-01-01 00:20:24,1
2015-01-01 00:20:25,1
2015-01-01 00:20:26,1
2015-01-01 00:20:27,2
2015-01-01 00:20:28,1
2015-01-01 00:20:29,1
2015-01-01 00:20:30,5
2015-01-01 00:20:31,7
2015-01-01 00:20:32,3
2015-01-01 00:20:33,2
2015-01-01 00:20:34,1
2015-01-01 00:20:35,3
2015-01-01 00:20:36,3
2015-01-01 00:20:37,5
2015-01-01 00:20:38,4
2015-01-01 00:20:39,1
2015-01-01 00:20:40,3
2015-01-01 00:20:41,1
2015-01-01 00:20:42,1
